2018-07-05 18:47:14,RT @ReelTalker: For @slashfilm I take a deep dive into the disturbing relevance of #ThePurge films; how they reflect our history of violenc…,3903989959
2018-07-05 18:44:45,RT @ReelTalker: For @slashfilm I take a deep dive into the disturbing relevance of #ThePurge films; how they reflect our history of violenc…,11306882
2018-07-05 18:44:08,RT @ReelTalker: For @slashfilm I take a deep dive into the disturbing relevance of #ThePurge films; how they reflect our history of violenc…,380577227
2018-07-05 18:43:54,RT @ReelTalker: For @slashfilm I take a deep dive into the disturbing relevance of #ThePurge films; how they reflect our history of violenc…,3798222553
2018-07-05 18:43:10,RT @FanTheoryWorld: This week we prepare for #TheFirstPurge with #ThePurge fan theories! This one may get a little dark so keep your kids l…,2866424384
2018-07-05 18:42:50,RT @ReelTalker: For @slashfilm I take a deep dive into the disturbing relevance of #ThePurge films; how they reflect our history of violenc…,30087376
2018-07-05 18:42:15,RT @ReelTalker: For @slashfilm I take a deep dive into the disturbing relevance of #ThePurge films; how they reflect our history of violenc…,1657108952
2018-07-05 18:35:10,This looks like a scene directly out of #ThePurge. Which is terrifying. https://t.co/Ht4OXsSU6S,732030296657256448
2018-07-05 18:31:02,"RT @CollegeDemsTX: #ThePurge, but the only laws eliminated are the ones that make it harder to vote",3400067416
2018-07-05 18:23:05,The Unflattering Mirror #ThePurge Franchise Holds Up to America https://t.co/6LZIJ2jIGO,3075552716
2018-07-05 18:21:57,"RT @StardustApp: #ThePurge is upon us with the fourth installment in the franchise: #TheFirstPurge.

How does this stack up against the oth…",1023179322
2018-07-05 18:21:28,"What's the most boring crime to commit on Purge Night? 

#ThePurge",427618093
2018-07-05 18:20:59,RT @ReelTalker: For @slashfilm I take a deep dive into the disturbing relevance of #ThePurge films; how they reflect our history of violenc…,13203752
2018-07-05 18:19:02,"Top 5 # Movies of 2018: Half Way There! Where do your favorite movies fall?
https://t.co/myu1swV9Fx… https://t.co/Ludw8sNTqo",1001928737900802049
2018-07-05 18:13:24,"RT @LKnightcrow: Just to be clear, people... #ThePurge happens on March 25th, not July 4th. Pay Attention.",2932824672
2018-07-05 18:09:01,"RT @StardustApp: #ThePurge is upon us with the fourth installment in the franchise: #TheFirstPurge.

How does this stack up against the oth…",85559499
2018-07-05 18:04:49,"#ThePurge is upon us with the fourth installment in the franchise: #TheFirstPurge.

How does this stack up against… https://t.co/hPOIGHRKzX",844664989575135232
2018-07-05 18:02:20,Walmart is making employees work on the purge to get ready for the Bloody Friday doorbusters. Let them spend it wit… https://t.co/segKKrKFNN,827598914983333888
2018-07-05 18:01:54,mfw i look at #ThePurge's franchise arc - from cheesy D-list gore thriller to what seems like quite an interesting… https://t.co/CvOAdvxvwE,80023703
2018-07-05 18:01:41,"Just to be clear, people... #ThePurge happens on March 25th, not July 4th. Pay Attention.",38798720
2018-07-05 17:59:20,RT @jamiekilstein: I try to explain The Purge to my cat. #thepurge #moviereview #cats #catsofinstagram https://t.co/ESX3fDBG71,792127335860432896
2018-07-05 17:57:48,My son’s school changed the name of the annual Purge Pageant to “Violence Awareness Assembly.” Those PC parents who… https://t.co/o7cy8kxQv3,827598914983333888
2018-07-05 17:57:01,RT @ARSONALDAREBEL: DONT FORGET “The Purge” HOSTED by: @djbigl4eva DROPPED TODAY FREE DOWNLOAD LINK https://t.co/uFoH7LuItA N JOY ITS TIME…,942397564246257670
2018-07-05 17:52:14,I try to explain The Purge to my cat. #thepurge #moviereview #cats #catsofinstagram https://t.co/ESX3fDBG71,16960279
2018-07-05 17:48:11,#Canada needs to #BuildThatWall to keep Imperial Americans out. Watch #ThePurge #CivilWar2 coming soon to a device… https://t.co/QbRqTHuJqY,65208984
2018-07-05 17:44:33,"#TheFirstPurge is entertaining and offers social criticism, as well as an explanation for the whole #ThePurge saga.… https://t.co/XAIWsRTAHP",33513853
2018-07-05 17:40:29,The Purge is becoming too commercialized. People need to focus on what it’s really about. #WarOnThePurge #ThePurge @UniversalHorror,827598914983333888
2018-07-05 17:37:15,"((((PSA)))) 
WHO TF LUVS #THEPURGE LIKE I DO AND TRYNNA RUN IT?????????? DM ME!!!! LETS MAKE IT HAPPEN‼️‼️‼️‼️",1955227369
2018-07-05 17:37:07,Nobody says Merry Purge anymore! It's part of the liberal plot to ban the purge #WarOnThePurge #ThePurge @UniversalHorror,827598914983333888
2018-07-05 17:32:01,"RT @Yokiter: I have a love/hate relationship with #ThePurge movies ✨

should I have a blood / gore warning on this? 
#artistsontwitter #fan…",714090045960036353
2018-07-05 17:27:13,My phone started glitching and replaced a bunch of Facebook ads and pictures with this close-up of my face... #why… https://t.co/MeDvSb7k7s,240476841
2018-07-05 17:26:37,"More nonviolent suggestions for #ThePurge:

+sell lawn darts and klackers
+serve raw milk with those chocolate chip… https://t.co/LoYXt5bH7Y",24605463
2018-07-05 17:23:33,"RT @LizMitchellFC: Before going to see #ThePurge 4, check #ThePurge #ElectionYear - #ElizabethMitchell as the anti-purge presidential candi…",248575798
2018-07-05 17:20:15,Haven’t seen #thepurge yet 😩,440371197
2018-07-05 17:18:15,"RT @LizMitchellFC: Before going to see #ThePurge 4, check #ThePurge #ElectionYear - #ElizabethMitchell as the anti-purge presidential candi…",61066838
2018-07-05 17:15:00,RT @ReelTalker: For @slashfilm I take a deep dive into the disturbing relevance of #ThePurge films; how they reflect our history of violenc…,18046440
2018-07-05 17:12:11,RT @ReelTalker: For @slashfilm I take a deep dive into the disturbing relevance of #ThePurge films; how they reflect our history of violenc…,1886837924
2018-07-05 17:10:31,"I have a love/hate relationship with #ThePurge movies ✨

should I have a blood / gore warning on this?… https://t.co/y7BGwXs1HT",713889285020188672
2018-07-05 17:06:03,"In one of our proudest moments, Amanda Rebholz takes a daring and necessary look at the social and political commen… https://t.co/TKQXYX8pCt",916449787410472960
2018-07-05 17:05:47,Movie idea; the next Hollywood mash-up should be #jurrasicworld and #ThePurge  Create giant dinosaurs in labs and r… https://t.co/npqTnTMnh8,14298413
