tweet_time,tweet_text,tweet_author_id
2018-07-04 21:55:01,So gross lol #unfriended https://t.co/2xwSO4lS0y,1323488780
2018-07-04 21:52:01,RT @RedRiverHorror: July 2018 #Horror Preview https://t.co/PiMa6WNplu via @RedRiverHorror @MovieBabble_ #TheFirstPurge #SunsetSociety #Unfr…,212408341
2018-07-04 18:14:41,Happy Fourth of July! I have tickets to a very patriotic movie in the form of #Unfriended #DarkWeb - enter to win a… https://t.co/bdrFmlwj2B,18280042
2018-07-04 13:48:57,"@martinstothard how are you? Have you rented now, just seen on The apparently now #Unfriended @facebook page that s… https://t.co/d5sHgsVj4h",252276052
2018-07-04 04:16:24,i invited Ryan to my July 4th hangout and he aint coming... #unfriended,708500269
